trip_id,Start Date,Start Time,End Date,End Time,Trip Duration,Trip Distance,Start Latitude,Start Longitude,End Latitude,End Longitude,Day of Week,hour,Start Location,End Location
b87acd0f-4c79-48ab-9613-52c1d7c58120,08/30/2021 12:00:00 AM,04:51:20,08/30/2021 12:00:00 AM,05:22:22,1862,4070,39.0868903,-94.5901252,39.09760666666667,-94.58122333333334,1,4,POINT (-94.5901252 39.0868903),POINT (-94.58122333333334 39.09760666666667)
39bd74e6-ea3c-46c7-bbd3-94f309ba8309,08/30/2021 12:00:00 AM,20:19:35,08/30/2021 12:00:00 AM,20:55:49,2173,5475,39.0973629,-94.5833901,39.065711666666665,-94.58577666666666,1,20,POINT (-94.5833901 39.0973629),POINT (-94.58577666666666 39.065711666666665)
9839ad24-3d08-4f60-8ffb-25e8829161d9,08/31/2021 12:00:00 AM,00:55:11,08/31/2021 12:00:00 AM,01:05:07,596,1300,39.1023816,-94.5885246,39.0983254,-94.5821727,2,0,POINT (-94.5885246 39.1023816),POINT (-94.5821727 39.0983254)
3fdfd682-8292-437e-afec-45cf3f7628d1,08/31/2021 12:00:00 AM,14:07:13,08/31/2021 12:00:00 AM,14:12:48,335,1788,39.101529,-94.5923713,39.109845,-94.58548,2,14,POINT (-94.5923713 39.101529),POINT (-94.58548 39.109845)
ee88691a-3628-4c8c-bb71-81b6bad0c98c,08/31/2021 12:00:00 AM,17:56:53,08/31/2021 12:00:00 AM,18:02:42,349,1649,39.039905,-94.58825666666668,39.043965,-94.59724499999999,2,17,POINT (-94.58825666666668 39.039905000000005),POINT (-94.59724499999999 39.043965)
87cdca77-f84f-4245-aad5-6cdcbd1342ab,09/01/2021 12:00:00 AM,01:20:56,09/01/2021 12:00:00 AM,01:46:53,1556,4731,39.08379400236823,-94.58582617700442,39.08379,-94.58593,3,1,POINT (-94.58582617700442 39.08379400236823),POINT (-94.58593 39.08379)
8669be1a-93e0-43de-93f6-af02a3f4e6f6,09/02/2021 12:00:00 AM,11:43:24,09/02/2021 12:00:00 AM,11:46:33,188,1281,39.05721258841367,-94.59592776381838,39.05745,-94.60727,4,11,POINT (-94.59592776381838 39.05721258841367),POINT (-94.60727 39.05745)
27905e87-465f-49ac-88ed-ecf736c31c00,09/02/2021 12:00:00 AM,21:18:17,09/02/2021 12:00:00 AM,22:17:46,3568,4143,39.0949534,-94.5607304,39.098618333333334,-94.560845,4,21,POINT (-94.5607304 39.0949534),POINT (-94.560845 39.098618333333334)
ef2f3964-b380-4fd9-855c-cd2b2d28955c,09/03/2021 12:00:00 AM,01:01:24,09/03/2021 12:00:00 AM,01:11:03,578,2675,39.081344,-94.5952209,39.093158333333335,-94.58341166666666,5,1,POINT (-94.5952209 39.081344),POINT (-94.58341166666666 39.093158333333335)
